3880,2000000
4480,2000000
3800,2000000
3880,2000000
4120,2000000
4280,2000000
3960,2000000
3959,2000000
4120,2000000
3640,2000000
3720,2000000
3840,2000000
4240,2000000
4120,2000000
4320,2000000
4040,2000000
3920,2000000
4000,2000000
4240,2000000
3840,2000000
3800,2000000
3840,2000000
4080,2000000
4040,2000000
3880,2000000
3760,2000000
4040,2000000
3880,2000000
3880,2000000
3840,2000000
3800,2000000
3800,2000000
3920,2000000
4120,2000000
3920,2000000
3880,2000000
4200,2000000
4160,2000000
3880,2000000
3960,2000000
3960,2000000
4560,2000000
4200,2000000
3840,2000000
3880,2000000
3840,2000000
3800,2000000
4160,2000000
3880,2000000
3880,2000000
3840,2000000
3760,2000000
3840,2000000
4160,2000000
3920,2000000
3960,2000000
4000,2000000
4000,2000000
3800,2000000
4440,2000000
4200,2000000
3920,2000000
3880,2000000
3800,2000000
3760,2000000
3760,2000000
4280,2000000
4040,2000000
3760,2000000
3920,2000000
4040,2000000
3880,2000000
4200,2000000
4080,2000000
3760,2000000
4160,2000000
3800,2000000
4480,2000000
3880,2000000
3640,2000000
3760,2000000
4240,2000000
4280,2000000
3800,2000000
3960,2000000
3800,2000000
3920,2000000
3800,2000000
4000,2000000
3960,2000000
4000,2000000
4160,2000000
3960,2000000
3840,2000000
3880,2000000
4240,2000000
3960,2000000
3920,2000000
3960,2000000
3960,2000000
4000,2000000
4160,2000000
4160,2000000
4120,2000000
4120,2000000
3920,2000000
3880,2000000
4320,2000000
3920,2000000
3760,2000000
3960,2000000
4120,2000000
3600,2000000
4000,2000000
4080,2000000
3920,2000000
3760,2000000
3920,2000000
3920,2000000
3840,2000000
4000,2000000
3840,2000000
4000,2000000
3800,2000000
4240,2000000
3960,2000000
3600,2000000
4360,2000000
3960,2000000
3920,2000000
3960,2000000
3960,2000000
4400,2000000
4000,2000000
3880,2000000
3840,2000000
3840,2000000
3640,2000000
3680,2000000
4240,2000000
4040,2000000
3880,2000000
4040,2000000
3920,2000000
3840,2000000
4000,2000000
4040,2000000
4160,2000000
4040,2000000
4120,2000000
4000,2000000
4120,2000000
3880,2000000
3960,2000000
3920,2000000
3840,2000000
3880,2000000
3920,2000000
4120,2000000
4000,2000000
4280,2000000
4200,2000000
4080,2000000
3880,2000000
3960,2000000
3840,2000000
3720,2000000
3880,2000000
3880,2000000
3880,2000000
3680,2000000
4200,2000000
3840,2000000
4080,2000000
3840,2000000
3840,2000000
4000,2000000
3840,2000000
3800,2000000
4040,2000000
3800,2000000
4280,2000000
4000,2000000
4120,2000000
4120,2000000
3840,2000000
3880,2000000
3839,2000000
3800,2000000
3800,2000000
4240,2000000
3720,2000000
3720,2000000
3880,2000000
3840,2000000
4000,2000000
3920,2000000
3880,2000000
3920,2000000
3760,2000000
3840,2000000
3920,2000000
3959,2000000
3800,2000000
4000,2000000
4000,2000000
3960,2000000
3800,2000000
3920,2000000
3920,2000000
3840,2000000
3760,2000000
3720,2000000
3960,2000000
3800,2000000
3760,2000000
3880,2000000
3640,2000000
3920,2000000
4040,2000000
3920,2000000
3840,2000000
4040,2000000
4200,2000000
3840,2000000
4120,2000000
4240,2000000
3840,2000000
3680,2000000
3960,2000000
3840,2000000
3840,2000000
